Latitude,Longitude,Timestamp
22.3506812,73.2283911,2024-08-30 09:54:46.458000+00:00
22.350557,73.2280296,2024-08-30 09:54:50.210000+00:00
22.3505512,73.2280114,2024-08-30 09:54:52.442000+00:00
22.3498821,73.2270477,2024-08-30 09:54:55.246000+00:00
22.3493353,73.2270304,2024-08-30 09:54:57.786000+00:00
22.3492536,73.2270351,2024-08-30 09:55:00.318000+00:00
22.3490545,73.2265948,2024-08-30 09:55:04.600000+00:00
22.349041,73.226581,2024-08-30 09:55:06.847000+00:00
22.3489841,73.2263908,2024-08-30 09:55:10.224000+00:00
22.3489741,73.2263836,2024-08-30 09:55:12.020000+00:00
22.3486204,73.2258199,2024-08-30 09:55:16.692000+00:00
22.3485983,73.2258036,2024-08-30 09:55:17.760000+00:00
22.348603,73.2248561,2024-08-30 09:55:25.126000+00:00
22.3485701,73.2247058,2024-08-30 09:55:25.254000+00:00
22.3480453,73.2244788,2024-08-30 09:55:28.385000+00:00
22.3478922,73.2243353,2024-08-30 09:55:30.842000+00:00
22.3485025,73.2235128,2024-08-30 09:55:33.783000+00:00
22.3485005,73.2232368,2024-08-30 09:55:35.826000+00:00
22.3484915,73.2229552,2024-08-30 09:55:38.285000+00:00
22.3476989,73.2225907,2024-08-30 09:55:43.313000+00:00
22.3476594,73.2225859,2024-08-30 09:55:45.658000+00:00
22.3470313,73.2223042,2024-08-30 09:56:01.402000+00:00
22.3454793,73.2213129,2024-08-30 09:56:01.464000+00:00
22.3452048,73.2211728,2024-08-30 09:56:03.697000+00:00
22.3452384,73.2211115,2024-08-30 09:56:06.870000+00:00
22.3454676,73.2209782,2024-08-30 09:56:09.997000+00:00
22.3454165,73.2209765,2024-08-30 09:56:12.510000+00:00
22.3443981,73.2205597,2024-08-30 09:56:17.549000+00:00
22.3442023,73.2205562,2024-08-30 09:56:19.939000+00:00
22.3431417,73.220054,2024-08-30 09:56:24.545000+00:00
22.3428738,73.2199917,2024-08-30 09:56:26.911000+00:00
22.3428515,73.2197355,2024-08-30 09:56:29.512000+00:00
22.343644,73.2202733,2024-08-30 09:56:32.738000+00:00
22.3437027,73.2202762,2024-08-30 09:56:35.279000+00:00
22.3425187,73.2197504,2024-08-30 09:56:38.845000+00:00
22.3424555,73.2197207,2024-08-30 09:56:41.156000+00:00
22.342382,73.2197205,2024-08-30 09:56:43.307000+00:00
22.3424502,73.219714,2024-08-30 09:56:45.932000+00:00
22.3424734,73.2197013,2024-08-30 09:56:50.644000+00:00
22.342467,73.2197012,2024-08-30 09:56:52.793000+00:00
22.3426288,73.2187411,2024-08-30 09:56:57.421000+00:00
22.3426415,73.2187386,2024-08-30 09:57:00.491000+00:00
22.3427368,73.2183253,2024-08-30 09:57:04.879000+00:00
22.3427471,73.2183237,2024-08-30 09:57:07.299000+00:00
22.3428806,73.2182213,2024-08-30 09:57:10.294000+00:00
22.3428849,73.2181901,2024-08-30 09:57:14.341000+00:00
22.342888,73.2181928,2024-08-30 09:57:17.432000+00:00
22.3428876,73.2181903,2024-08-30 09:57:22.255000+00:00
22.3428895,73.2181903,2024-08-30 09:57:24.449000+00:00
22.3429113,73.2181988,2024-08-30 09:57:27.030000+00:00
22.34295,73.2180485,2024-08-30 09:57:31.759000+00:00
22.3429617,73.2180117,2024-08-30 09:57:50.923000+00:00
22.3431543,73.2177736,2024-08-30 09:57:56.506000+00:00
22.3431719,73.2177609,2024-08-30 09:57:58.452000+00:00
22.3432523,73.2173641,2024-08-30 09:58:00.632000+00:00
22.3434654,73.2171118,2024-08-30 09:58:04.462000+00:00
22.3434893,73.2171042,2024-08-30 09:58:05.910000+00:00
22.343576,73.2168679,2024-08-30 09:58:10.389000+00:00
22.3435941,73.2168655,2024-08-30 09:58:12.690000+00:00
22.3436843,73.2166385,2024-08-30 09:58:16.321000+00:00
22.343694,73.2165208,2024-08-30 09:58:19.225000+00:00
22.3437003,73.2165187,2024-08-30 09:58:21.521000+00:00
22.3437175,73.2164168,2024-08-30 09:58:24.228000+00:00
22.3434872,73.2163341,2024-08-30 09:58:27.826000+00:00
22.3434759,73.2163311,2024-08-30 09:58:28.517000+00:00
22.3434796,73.2112113,2024-08-30 09:59:21.795000+00:00
22.3436284,73.2109393,2024-08-30 09:59:31.180000+00:00
22.3436566,73.2109374,2024-08-30 09:59:34.434000+00:00
22.3435686,73.2109744,2024-08-30 09:59:38.851000+00:00
22.343522,73.2109492,2024-08-30 09:59:43.807000+00:00
22.3436631,73.2108951,2024-08-30 09:59:48.840000+00:00
22.3436705,73.2108944,2024-08-30 09:59:50.750000+00:00
22.3439707,73.2104024,2024-08-30 09:59:54.522000+00:00
22.3439935,73.210398,2024-08-30 09:59:58.294000+00:00
22.3441462,73.2099562,2024-08-30 10:00:04.783000+00:00
22.3441736,73.209887,2024-08-30 10:00:04.831000+00:00
22.3442147,73.2098856,2024-08-30 10:00:10.430000+00:00
22.3443478,73.209518,2024-08-30 10:00:14.871000+00:00
22.3444189,73.2094524,2024-08-30 10:00:17.890000+00:00
22.3446567,73.2092039,2024-08-30 10:00:23.060000+00:00
22.3446939,73.2092018,2024-08-30 10:00:26.159000+00:00
22.3445496,73.2089337,2024-08-30 10:00:33.743000+00:00
22.3445821,73.2085771,2024-08-30 10:00:33.833000+00:00
22.3445932,73.2041258,2024-08-30 10:01:06.642000+00:00
22.3446094,73.2041217,2024-08-30 10:01:09.022000+00:00
22.3446117,73.2041216,2024-08-30 10:01:11.365000+00:00
22.3445117,73.2015133,2024-08-30 10:01:16.630000+00:00
22.3441813,73.2015164,2024-08-30 10:01:28.308000+00:00
22.3437581,73.2008883,2024-08-30 10:01:28.353000+00:00
22.3436715,73.2007596,2024-08-30 10:01:30.584000+00:00
22.3435213,73.2006428,2024-08-30 10:01:34.491000+00:00
22.3435058,73.2006395,2024-08-30 10:01:36.678000+00:00
22.342891,73.2004584,2024-08-30 10:01:41.591000+00:00
22.3428438,73.2004492,2024-08-30 10:01:43.800000+00:00
22.3419659,73.2001576,2024-08-30 10:01:45.986000+00:00
22.3417842,73.2000156,2024-08-30 10:01:49.374000+00:00
22.3417149,73.2000127,2024-08-30 10:01:51.956000+00:00
22.3414465,73.1997015,2024-08-30 10:01:56.584000+00:00
22.3413116,73.1995289,2024-08-30 10:02:00.585000+00:00
22.3412979,73.1995052,2024-08-30 10:02:03.524000+00:00
22.3413345,73.1995366,2024-08-30 10:02:08.165000+00:00
22.3413152,73.1956403,2024-08-30 10:02:46.183000+00:00
22.341439,73.195496,2024-08-30 10:02:48.471000+00:00
22.3414517,73.1990167,2024-08-30 10:02:57.160000+00:00
22.3415258,73.1986486,2024-08-30 10:02:57.219000+00:00
22.34157,73.1949233,2024-08-30 10:03:01.655000+00:00
22.3416191,73.1945315,2024-08-30 10:03:06.920000+00:00
22.3416242,73.1945308,2024-08-30 10:03:11.148000+00:00
22.3414838,73.1934981,2024-08-30 10:03:15.592000+00:00
22.3414769,73.1934978,2024-08-30 10:03:18.665000+00:00
22.3415379,73.1930769,2024-08-30 10:03:23.064000+00:00
22.3415383,73.193076,2024-08-30 10:03:25.468000+00:00
22.3417933,73.1904383,2024-08-30 10:03:35.623000+00:00
22.341963,73.1902524,2024-08-30 10:03:38.914000+00:00
22.3419637,73.1902601,2024-08-30 10:03:41.026000+00:00
22.3420461,73.190391,2024-08-30 10:03:44.056000+00:00
22.3420234,73.1904041,2024-08-30 10:03:46.833000+00:00
22.3420228,73.1904044,2024-08-30 10:03:49.444000+00:00
22.3419987,73.1886781,2024-08-30 10:03:52.761000+00:00
22.3420389,73.1886407,2024-08-30 10:03:55.289000+00:00
22.34204,73.1886388,2024-08-30 10:03:57.623000+00:00
22.3421977,73.1880803,2024-08-30 10:04:00.291000+00:00
22.3422059,73.1877553,2024-08-30 10:04:02.338000+00:00
22.3422192,73.1876938,2024-08-30 10:04:04.331000+00:00
22.3422196,73.1876898,2024-08-30 10:04:04.584000+00:00
22.3422236,73.1876848,2024-08-30 10:04:06.573000+00:00
22.3422264,73.1876923,2024-08-30 10:04:09.064000+00:00
22.3422207,73.1876831,2024-08-30 10:04:11.230000+00:00
22.3422205,73.1876828,2024-08-30 10:04:11.787000+00:00
22.34222,73.1876801,2024-08-30 10:04:15.527000+00:00
22.3422969,73.187609,2024-08-30 10:04:19.285000+00:00
22.3422983,73.1876085,2024-08-30 10:04:21.800000+00:00
22.3424875,73.1866097,2024-08-30 10:04:33.450000+00:00
22.3426604,73.1860853,2024-08-30 10:04:37.723000+00:00
22.3426607,73.1860816,2024-08-30 10:04:40.080000+00:00
22.3426256,73.1850449,2024-08-30 10:04:42.886000+00:00
22.3425584,73.1846622,2024-08-30 10:04:45.648000+00:00
22.3425522,73.1843391,2024-08-30 10:04:47.865000+00:00
22.3425297,73.1838944,2024-08-30 10:04:51.546000+00:00
22.342529,73.1838903,2024-08-30 10:04:54.007000+00:00
22.34267,73.1832742,2024-08-30 10:04:57.544000+00:00
22.3427092,73.183389,2024-08-30 10:05:11.647000+00:00
22.3427336,73.1825147,2024-08-30 10:05:15.925000+00:00
22.3427335,73.182514,2024-08-30 10:05:17.367000+00:00
22.342658,73.1821007,2024-08-30 10:05:20.869000+00:00
22.3426505,73.1820955,2024-08-30 10:05:24.044000+00:00
22.3426503,73.1820953,2024-08-30 10:05:24.916000+00:00
22.3426502,73.1820953,2024-08-30 10:05:26.512000+00:00
22.3425684,73.1812021,2024-08-30 10:05:29.020000+00:00
22.3425697,73.1811776,2024-08-30 10:05:32.277000+00:00
22.3425697,73.1811773,2024-08-30 10:05:34.669000+00:00
22.3428282,73.1806576,2024-08-30 10:05:39.183000+00:00
22.3428312,73.1806572,2024-08-30 10:05:41.626000+00:00
22.3412907,73.1806053,2024-08-30 10:05:50.131000+00:00
22.3418679,73.1797939,2024-08-30 10:05:50.193000+00:00
22.3419785,73.1790185,2024-08-30 10:06:19.726000+00:00
22.3415389,73.1779882,2024-08-30 10:06:24.009000+00:00
22.3415373,73.1779882,2024-08-30 10:06:26.285000+00:00
22.3414615,73.1780343,2024-08-30 10:06:31.058000+00:00
22.3414715,73.1780244,2024-08-30 10:06:34.309000+00:00
22.3414637,73.1780187,2024-08-30 10:06:36.935000+00:00
22.3414369,73.1780305,2024-08-30 10:06:39.279000+00:00
22.3410309,73.1777276,2024-08-30 10:06:41.933000+00:00
22.34095,73.1776405,2024-08-30 10:06:43.633000+00:00
22.3409115,73.1776218,2024-08-30 10:06:45.969000+00:00
22.3408628,73.1776694,2024-08-30 10:06:48.898000+00:00
22.3408981,73.1776038,2024-08-30 10:06:52.667000+00:00
22.3408974,73.1776021,2024-08-30 10:06:55.607000+00:00
22.3409101,73.177581,2024-08-30 10:06:58.875000+00:00
22.3398052,73.1778547,2024-08-30 10:07:11.674000+00:00
22.3388323,73.1783508,2024-08-30 10:07:13.846000+00:00
22.3374425,73.1785335,2024-08-30 10:07:24.147000+00:00
22.3372961,73.1785695,2024-08-30 10:07:30.659000+00:00
22.3371952,73.1786316,2024-08-30 10:07:30.729000+00:00
22.3371651,73.178634,2024-08-30 10:07:32.847000+00:00
22.3371097,73.1786086,2024-08-30 10:07:36.102000+00:00
22.3370538,73.178602,2024-08-30 10:07:38.752000+00:00
22.3370472,73.1786018,2024-08-30 10:07:40.855000+00:00
22.3370723,73.1785628,2024-08-30 10:07:45.275000+00:00
22.3370894,73.1785767,2024-08-30 10:07:48.428000+00:00
22.3370901,73.1785768,2024-08-30 10:07:50.647000+00:00
22.336642,73.1782659,2024-08-30 10:07:53.271000+00:00
22.3365931,73.1781851,2024-08-30 10:07:56.073000+00:00
22.3365425,73.1781841,2024-08-30 10:07:58.304000+00:00
22.3365754,73.1778282,2024-08-30 10:08:04.510000+00:00
22.3365619,73.1778264,2024-08-30 10:08:06.037000+00:00
22.3363296,73.1770541,2024-08-30 10:08:12.384000+00:00
22.3362905,73.1770507,2024-08-30 10:08:14.781000+00:00
22.336121,73.1763365,2024-08-30 10:08:17.679000+00:00
22.3360998,73.1762484,2024-08-30 10:08:22.362000+00:00
22.3360828,73.1762476,2024-08-30 10:08:24.531000+00:00
22.3364147,73.1757331,2024-08-30 10:08:31.518000+00:00
22.3364442,73.1756892,2024-08-30 10:08:32.439000+00:00
22.3364274,73.175651,2024-08-30 10:08:38.899000+00:00
22.3364169,73.1756223,2024-08-30 10:08:38.969000+00:00
22.3364193,73.1756215,2024-08-30 10:08:41.127000+00:00
22.3360274,73.1745172,2024-08-30 10:08:45.870000+00:00
22.3359901,73.1745113,2024-08-30 10:08:48.238000+00:00
22.335977,73.1744085,2024-08-30 10:08:51.943000+00:00
22.3359657,73.1743765,2024-08-30 10:08:56.595000+00:00
22.3359615,73.1743763,2024-08-30 10:08:58.777000+00:00
22.3362292,73.174164,2024-08-30 10:09:01.514000+00:00
22.3362632,73.1741467,2024-08-30 10:09:03.834000+00:00
22.336272,73.1741464,2024-08-30 10:09:06.051000+00:00
22.3362562,73.1741061,2024-08-30 10:09:06.460000+00:00
22.3362881,73.1740672,2024-08-30 10:09:09.332000+00:00
22.3362972,73.1740547,2024-08-30 10:09:12.118000+00:00
22.336298,73.1740543,2024-08-30 10:09:13.280000+00:00
22.3362661,73.1740425,2024-08-30 10:09:15.728000+00:00
22.3362749,73.1740901,2024-08-30 10:09:19.251000+00:00
22.3362752,73.1740914,2024-08-30 10:09:19.916000+00:00
22.3362693,73.1740653,2024-08-30 10:09:23.418000+00:00
22.3363103,73.174057,2024-08-30 10:09:26.851000+00:00
22.3363142,73.1740569,2024-08-30 10:09:29.370000+00:00
22.3362665,73.1740509,2024-08-30 10:09:32.748000+00:00
22.3362624,73.1740508,2024-08-30 10:09:34.563000+00:00
22.3380471,73.1740228,2024-08-30 10:09:36.964000+00:00
22.3383026,73.1740283,2024-08-30 10:09:39.586000+00:00
22.3383937,73.1740284,2024-08-30 10:09:41.902000+00:00
22.3383454,73.174197,2024-08-30 10:09:44.795000+00:00
22.338375,73.1743566,2024-08-30 10:09:47.352000+00:00
22.3383884,73.1743622,2024-08-30 10:09:49.561000+00:00
22.3386433,73.174416,2024-08-30 10:09:51.791000+00:00
22.3387005,73.1744292,2024-08-30 10:09:54.357000+00:00
22.3387254,73.1744294,2024-08-30 10:09:56.796000+00:00
22.3389887,73.1746159,2024-08-30 10:09:58.892000+00:00
22.3391276,73.1746879,2024-08-30 10:10:02.288000+00:00
22.3391453,73.1746889,2024-08-30 10:10:03.856000+00:00
22.3398749,73.1745367,2024-08-30 10:10:07.289000+00:00
22.3399688,73.1744679,2024-08-30 10:10:10.852000+00:00
22.3399691,73.1744621,2024-08-30 10:10:11.063000+00:00
22.3400327,73.1744618,2024-08-30 10:10:14.398000+00:00
22.3400609,73.1744535,2024-08-30 10:10:17.676000+00:00
22.3400627,73.1744531,2024-08-30 10:10:18.167000+00:00
22.3400763,73.1744638,2024-08-30 10:10:20.602000+00:00
22.3400269,73.1744573,2024-08-30 10:10:22.836000+00:00
22.3400258,73.1744572,2024-08-30 10:10:25.077000+00:00
22.3403213,73.1749311,2024-08-30 10:10:28.791000+00:00
22.3403375,73.1749647,2024-08-30 10:10:31.293000+00:00
22.3403346,73.1749968,2024-08-30 10:10:33.252000+00:00
22.3403396,73.1749784,2024-08-30 10:10:36.201000+00:00
22.3403398,73.1749768,2024-08-30 10:10:36.620000+00:00
22.3403391,73.1749938,2024-08-30 10:10:38.089000+00:00
22.3404133,73.1750074,2024-08-30 10:10:40.910000+00:00
22.3404184,73.1750082,2024-08-30 10:10:41.597000+00:00
22.3403947,73.175012,2024-08-30 10:10:43.642000+00:00
22.3403796,73.1749681,2024-08-30 10:10:46.126000+00:00
22.3403786,73.1749673,2024-08-30 10:10:48.533000+00:00
22.3413115,73.1751797,2024-08-30 10:10:52.127000+00:00
22.3416316,73.175214,2024-08-30 10:10:58.398000+00:00
22.3416663,73.1752142,2024-08-30 10:11:00.274000+00:00
22.3426637,73.1754106,2024-08-30 10:11:05.323000+00:00
22.3427279,73.1754117,2024-08-30 10:11:07.312000+00:00
22.3430393,73.1754056,2024-08-30 10:11:12.184000+00:00
22.3430748,73.1754056,2024-08-30 10:11:14.278000+00:00
22.3424386,73.1741637,2024-08-30 10:11:17.686000+00:00
22.3423531,73.1741578,2024-08-30 10:11:21.196000+00:00
22.3424938,73.1736501,2024-08-30 10:11:34.886000+00:00
22.3426726,73.1731251,2024-08-30 10:11:37.716000+00:00
22.3426705,73.173141,2024-08-30 10:11:39.641000+00:00
22.3427235,73.172614,2024-08-30 10:11:41.977000+00:00
22.3429903,73.1721554,2024-08-30 10:11:46.817000+00:00
22.342978,73.1718233,2024-08-30 10:11:49.353000+00:00
22.3429145,73.171538,2024-08-30 10:11:52.802000+00:00
22.3429124,73.1715354,2024-08-30 10:11:55.185000+00:00
22.3431791,73.1712026,2024-08-30 10:11:57.821000+00:00
22.3432016,73.1711375,2024-08-30 10:12:02.608000+00:00
22.3432109,73.1711371,2024-08-30 10:12:05.326000+00:00
22.3432181,73.1710776,2024-08-30 10:12:08.400000+00:00
22.3432212,73.1710772,2024-08-30 10:12:10.716000+00:00
22.3430942,73.1710487,2024-08-30 10:12:14.324000+00:00
22.3430816,73.1710192,2024-08-30 10:12:16.985000+00:00
22.3431667,73.1706018,2024-08-30 10:12:19.551000+00:00
22.343172,73.1705785,2024-08-30 10:12:19.853000+00:00
22.3431611,73.1702401,2024-08-30 10:12:22.485000+00:00
22.3431772,73.170062,2024-08-30 10:12:24.265000+00:00
22.3431783,73.170049,2024-08-30 10:12:25.217000+00:00
22.3431844,73.1698931,2024-08-30 10:12:27.904000+00:00
22.34322,73.1698562,2024-08-30 10:12:30.599000+00:00
22.3432212,73.169855,2024-08-30 10:12:32.172000+00:00
22.3433318,73.1695062,2024-08-30 10:12:34.677000+00:00
22.343342,73.1695123,2024-08-30 10:12:37.527000+00:00
22.3433422,73.1695124,2024-08-30 10:12:39.252000+00:00
22.3433224,73.1692002,2024-08-30 10:12:42.100000+00:00
22.3433329,73.1691734,2024-08-30 10:12:46.257000+00:00
22.3429593,73.1690303,2024-08-30 10:12:58.009000+00:00
22.3428096,73.1690522,2024-08-30 10:12:58.300000+00:00
22.3433348,73.1682162,2024-08-30 10:13:04.683000+00:00
22.3433378,73.1682157,2024-08-30 10:13:07.470000+00:00
22.3435577,73.1674784,2024-08-30 10:13:12.747000+00:00
22.343695,73.1669895,2024-08-30 10:13:56.582000+00:00
22.3439728,73.1648939,2024-08-30 10:13:58.095000+00:00
22.3407408,73.1532621,2024-08-30 10:17:19.365000+00:00
22.3407649,73.1532785,2024-08-30 10:17:26.526000+00:00
22.3408572,73.1528009,2024-08-30 10:17:46.648000+00:00
22.3409203,73.1529384,2024-08-30 10:17:49.029000+00:00
22.3409296,73.1529253,2024-08-30 10:17:52.910000+00:00
22.3409334,73.1529196,2024-08-30 10:17:54.465000+00:00
22.3410193,73.1528003,2024-08-30 10:17:58.418000+00:00
22.3410535,73.1527602,2024-08-30 10:18:03.456000+00:00
22.3410629,73.1527499,2024-08-30 10:18:04.226000+00:00
22.3410522,73.1527527,2024-08-30 10:18:08.412000+00:00
22.3410538,73.1527613,2024-08-30 10:18:10.050000+00:00
22.3410542,73.1527659,2024-08-30 10:18:13.479000+00:00
22.3410606,73.1527661,2024-08-30 10:18:15.053000+00:00
22.3410602,73.1528152,2024-08-30 10:18:17.866000+00:00
22.341057,73.1528625,2024-08-30 10:18:19.596000+00:00
22.3410582,73.1528679,2024-08-30 10:18:23.414000+00:00
22.3410583,73.152868,2024-08-30 10:18:24.251000+00:00
22.34106,73.1527704,2024-08-30 10:18:27.853000+00:00
22.3410705,73.1526985,2024-08-30 10:18:29.651000+00:00
22.3410704,73.1526809,2024-08-30 10:18:33.490000+00:00
22.3410708,73.1526805,2024-08-30 10:18:34.410000+00:00
22.3410913,73.1526637,2024-08-30 10:18:37.319000+00:00
22.3411129,73.1526571,2024-08-30 10:18:38.610000+00:00
22.3411168,73.1526552,2024-08-30 10:18:41.836000+00:00
22.341118,73.1526568,2024-08-30 10:18:43.414000+00:00
22.3415557,73.1523715,2024-08-30 10:19:28.928000+00:00
22.3415903,73.1524121,2024-08-30 10:19:31.843000+00:00
22.3415682,73.1523757,2024-08-30 10:19:33.461000+00:00
22.3415757,73.1523886,2024-08-30 10:19:34.327000+00:00
22.3415768,73.1523926,2024-08-30 10:19:35.829000+00:00
22.3415853,73.1524029,2024-08-30 10:19:36.762000+00:00
22.3415874,73.1524093,2024-08-30 10:19:38.133000+00:00
22.3415893,73.1524118,2024-08-30 10:19:38.406000+00:00
22.3415902,73.1524138,2024-08-30 10:19:39.115000+00:00
22.3416173,73.1524548,2024-08-30 10:19:40.693000+00:00
22.3416155,73.1524399,2024-08-30 10:19:42.758000+00:00
22.3416169,73.1524358,2024-08-30 10:19:43.615000+00:00
